codec,category,qp,frame,chamfer_distance
AVC,teddybear,42,frame000121_AVCRA_42,3.1059279441833496
AVC,teddybear,42,frame000126_AVCRA_42,3.085357427597046
AVC,teddybear,42,frame000141_AVCRA_42,3.2696568965911865
AVC,teddybear,42,frame000146_AVCRA_42,3.1389777660369873
AVC,teddybear,42,frame000161_AVCRA_42,3.053718090057373
AVC,teddybear,42,frame000166_AVCRA_42,3.1606156826019287
AVC,teddybear,42,frame000171_AVCRA_42,3.1821024417877197
AVC,teddybear,42,frame000201_AVCRA_42,3.1488475799560547
AVC,teddybear,47,frame000026_AVCRA_47,3.1530873775482178
AVC,teddybear,47,frame000106_AVCRA_47,3.195756435394287
AVC,teddybear,47,frame000116_AVCRA_47,3.305359363555908
AVC,teddybear,47,frame000121_AVCRA_47,3.1055684089660645
AVC,teddybear,47,frame000146_AVCRA_47,3.1483378410339355
AVC,teddybear,47,frame000161_AVCRA_47,2.88092041015625
AVC,vase,42,frame000001_AVCRA_42,3.339400053024292
AVC,vase,42,frame000006_AVCRA_42,3.2804806232452393
AVC,vase,42,frame000011_AVCRA_42,3.271918535232544
AVC,vase,42,frame000016_AVCRA_42,3.3299620151519775
AVC,vase,42,frame000021_AVCRA_42,3.360560655593872
AVC,vase,42,frame000026_AVCRA_42,3.3733789920806885
AVC,vase,42,frame000031_AVCRA_42,3.3660969734191895
AVC,vase,42,frame000036_AVCRA_42,3.2414727210998535
AVC,vase,42,frame000041_AVCRA_42,3.2692432403564453
AVC,vase,42,frame000046_AVCRA_42,3.334712266921997
AVC,vase,42,frame000051_AVCRA_42,3.3771820068359375
AVC,vase,42,frame000056_AVCRA_42,3.3290483951568604
AVC,vase,42,frame000066_AVCRA_42,3.3343710899353027
AVC,vase,42,frame000071_AVCRA_42,3.511331558227539
AVC,vase,42,frame000076_AVCRA_42,3.5793826580047607
AVC,vase,42,frame000081_AVCRA_42,3.5044825077056885
AVC,vase,42,frame000086_AVCRA_42,3.439380407333374
AVC,vase,42,frame000091_AVCRA_42,3.4220962524414062
AVC,vase,42,frame000096_AVCRA_42,3.4086410999298096
AVC,vase,42,frame000101_AVCRA_42,3.439908266067505
AVC,vase,42,frame000106_AVCRA_42,3.6988043785095215
AVC,vase,42,frame000111_AVCRA_42,3.4161148071289062
AVC,vase,42,frame000116_AVCRA_42,3.4239699840545654
AVC,vase,42,frame000121_AVCRA_42,3.403141736984253
AVC,vase,42,frame000126_AVCRA_42,3.417980194091797
AVC,vase,42,frame000131_AVCRA_42,3.4048478603363037
AVC,vase,42,frame000136_AVCRA_42,3.430957555770874
AVC,vase,42,frame000141_AVCRA_42,3.400836706161499
AVC,vase,42,frame000146_AVCRA_42,3.3906195163726807
AVC,vase,42,frame000151_AVCRA_42,3.4038286209106445
AVC,vase,42,frame000166_AVCRA_42,3.6904590129852295
AVC,vase,42,frame000181_AVCRA_42,3.3474345207214355
AVC,vase,42,frame000186_AVCRA_42,3.346968650817871
AVC,vase,42,frame000191_AVCRA_42,3.439596652984619
AVC,vase,42,frame000196_AVCRA_42,3.439337730407715
AVC,vase,42,frame000201_AVCRA_42,3.343090772628784
AVC,vase,47,frame000001_AVCRA_47,3.283629894256592
AVC,vase,47,frame000006_AVCRA_47,3.27510404586792
AVC,vase,47,frame000026_AVCRA_47,3.284472703933716
AVC,vase,47,frame000031_AVCRA_47,3.368673801422119
AVC,vase,47,frame000036_AVCRA_47,3.20695161819458
AVC,vase,47,frame000041_AVCRA_47,3.1400599479675293
AVC,vase,47,frame000046_AVCRA_47,3.1912577152252197
AVC,vase,47,frame000051_AVCRA_47,3.4071478843688965
AVC,vase,47,frame000061_AVCRA_47,3.33894944190979
AVC,vase,47,frame000066_AVCRA_47,3.54266095161438
AVC,vase,47,frame000071_AVCRA_47,3.2920150756835938
AVC,vase,47,frame000076_AVCRA_47,3.3888113498687744
AVC,vase,47,frame000101_AVCRA_47,3.4168617725372314
AVC,vase,47,frame000111_AVCRA_47,3.5408101081848145
AVC,vase,47,frame000116_AVCRA_47,3.2793524265289307
AVC,vase,47,frame000121_AVCRA_47,3.2443161010742188
AVC,vase,47,frame000126_AVCRA_47,3.382038116455078
AVC,vase,47,frame000131_AVCRA_47,3.2799391746520996
AVC,vase,47,frame000136_AVCRA_47,3.408484697341919
AVC,vase,47,frame000141_AVCRA_47,3.3717455863952637
AVC,vase,47,frame000146_AVCRA_47,3.392045736312866
AVC,vase,47,frame000151_AVCRA_47,3.397752523422241
AVC,vase,47,frame000181_AVCRA_47,3.47603178024292
AVC,vase,47,frame000191_AVCRA_47,3.632671356201172
AVC,vase,47,frame000196_AVCRA_47,3.6805057525634766
AVC,vase,47,frame000201_AVCRA_47,3.5763802528381348
