codec,category,qp,frame,chamfer_distance
JPEG,plant,20,frame000056_JPEG_Q20,3.3829052448272705
JPEG,plant,20,frame000061_JPEG_Q20,3.4540462493896484
JPEG,plant,20,frame000066_JPEG_Q20,3.45759654045105
JPEG,plant,20,frame000071_JPEG_Q20,3.4231598377227783
JPEG,plant,20,frame000076_JPEG_Q20,3.4527668952941895
JPEG,plant,20,frame000081_JPEG_Q20,3.377232551574707
JPEG,plant,20,frame000086_JPEG_Q20,3.4984512329101562
JPEG,plant,20,frame000091_JPEG_Q20,3.574389696121216
JPEG,plant,20,frame000096_JPEG_Q20,3.538700580596924
JPEG,plant,20,frame000101_JPEG_Q20,3.4600281715393066
JPEG,plant,20,frame000106_JPEG_Q20,3.432576894760132
JPEG,plant,20,frame000111_JPEG_Q20,3.4215312004089355
JPEG,plant,20,frame000116_JPEG_Q20,3.4003353118896484
JPEG,plant,20,frame000121_JPEG_Q20,3.426880359649658
JPEG,plant,20,frame000126_JPEG_Q20,3.4260778427124023
JPEG,plant,20,frame000131_JPEG_Q20,3.4611949920654297
JPEG,plant,20,frame000136_JPEG_Q20,3.3285913467407227
JPEG,plant,20,frame000141_JPEG_Q20,3.33656644821167
JPEG,plant,20,frame000146_JPEG_Q20,3.576700448989868
JPEG,plant,20,frame000156_JPEG_Q20,3.3869805335998535
JPEG,plant,20,frame000161_JPEG_Q20,3.50158429145813
JPEG,plant,20,frame000171_JPEG_Q20,3.5257532596588135
JPEG,plant,20,frame000177_JPEG_Q20,3.4583966732025146
JPEG,plant,20,frame000182_JPEG_Q20,3.5298244953155518
JPEG,plant,20,frame000187_JPEG_Q20,3.572988986968994
JPEG,plant,20,frame000192_JPEG_Q20,3.417813539505005
JPEG,plant,20,frame000197_JPEG_Q20,3.381267786026001
JPEG,plant,10,frame000001_JPEG_Q10,3.51750111579895
JPEG,plant,10,frame000006_JPEG_Q10,3.5056474208831787
JPEG,plant,10,frame000011_JPEG_Q10,3.5416040420532227
JPEG,plant,10,frame000016_JPEG_Q10,3.501932144165039
JPEG,plant,10,frame000021_JPEG_Q10,3.4903652667999268
JPEG,plant,10,frame000026_JPEG_Q10,3.4076461791992188
JPEG,plant,10,frame000031_JPEG_Q10,3.4999308586120605
JPEG,plant,10,frame000036_JPEG_Q10,3.481175661087036
JPEG,plant,10,frame000041_JPEG_Q10,3.582735061645508
JPEG,plant,10,frame000046_JPEG_Q10,3.5255088806152344
JPEG,plant,10,frame000051_JPEG_Q10,3.488945245742798
JPEG,plant,10,frame000056_JPEG_Q10,3.2956602573394775
JPEG,plant,10,frame000061_JPEG_Q10,3.5077250003814697
JPEG,plant,10,frame000066_JPEG_Q10,3.526945114135742
JPEG,plant,10,frame000071_JPEG_Q10,3.4007339477539062
JPEG,plant,10,frame000076_JPEG_Q10,3.748924493789673
JPEG,plant,10,frame000081_JPEG_Q10,3.4371578693389893
JPEG,plant,10,frame000086_JPEG_Q10,3.5339982509613037
JPEG,plant,10,frame000091_JPEG_Q10,3.523512601852417
JPEG,plant,10,frame000096_JPEG_Q10,3.7596564292907715
JPEG,plant,10,frame000101_JPEG_Q10,3.45084810256958
JPEG,plant,10,frame000106_JPEG_Q10,3.4737043380737305
JPEG,plant,10,frame000111_JPEG_Q10,3.443789005279541
JPEG,plant,10,frame000116_JPEG_Q10,3.372197151184082
JPEG,plant,10,frame000121_JPEG_Q10,3.4209039211273193
JPEG,plant,10,frame000126_JPEG_Q10,3.3569912910461426
JPEG,plant,10,frame000131_JPEG_Q10,3.256009578704834
JPEG,plant,10,frame000136_JPEG_Q10,3.449272632598877
JPEG,plant,10,frame000141_JPEG_Q10,3.342566728591919
JPEG,plant,10,frame000146_JPEG_Q10,3.5765175819396973
JPEG,plant,10,frame000156_JPEG_Q10,3.3801534175872803
JPEG,plant,10,frame000161_JPEG_Q10,3.419023036956787
JPEG,plant,10,frame000166_JPEG_Q10,3.526019811630249
JPEG,plant,10,frame000171_JPEG_Q10,3.1442105770111084
JPEG,plant,10,frame000177_JPEG_Q10,3.4034523963928223
JPEG,plant,10,frame000182_JPEG_Q10,3.2896010875701904
JPEG,plant,10,frame000187_JPEG_Q10,3.5295777320861816
JPEG,plant,10,frame000192_JPEG_Q10,3.1714720726013184
JPEG,plant,10,frame000197_JPEG_Q10,3.377284288406372
JPEG,teddybear,20,frame000001_JPEG_Q20,3.405405044555664
JPEG,teddybear,20,frame000011_JPEG_Q20,3.2576992511749268
JPEG,teddybear,20,frame000021_JPEG_Q20,3.1151652336120605
JPEG,teddybear,20,frame000026_JPEG_Q20,3.0617010593414307
JPEG,teddybear,20,frame000031_JPEG_Q20,3.1427125930786133
JPEG,teddybear,20,frame000036_JPEG_Q20,3.0547752380371094
JPEG,teddybear,20,frame000041_JPEG_Q20,3.163139581680298
JPEG,teddybear,20,frame000046_JPEG_Q20,3.375264883041382
JPEG,teddybear,20,frame000051_JPEG_Q20,3.255488634109497
JPEG,teddybear,20,frame000061_JPEG_Q20,3.194469928741455
JPEG,teddybear,20,frame000066_JPEG_Q20,3.4549853801727295
JPEG,teddybear,20,frame000091_JPEG_Q20,3.1449480056762695
JPEG,teddybear,20,frame000096_JPEG_Q20,3.0953586101531982
JPEG,teddybear,20,frame000101_JPEG_Q20,3.116914987564087
JPEG,teddybear,20,frame000106_JPEG_Q20,3.126070976257324
JPEG,teddybear,20,frame000111_JPEG_Q20,3.0616447925567627
JPEG,teddybear,20,frame000116_JPEG_Q20,3.143120050430298
JPEG,teddybear,20,frame000121_JPEG_Q20,3.1540093421936035
JPEG,teddybear,20,frame000126_JPEG_Q20,3.1429004669189453
JPEG,teddybear,20,frame000131_JPEG_Q20,3.2465412616729736
JPEG,teddybear,20,frame000136_JPEG_Q20,3.242530345916748
JPEG,teddybear,20,frame000141_JPEG_Q20,3.17126727104187
JPEG,teddybear,20,frame000146_JPEG_Q20,3.167037010192871
JPEG,teddybear,20,frame000156_JPEG_Q20,3.4761087894439697
JPEG,teddybear,20,frame000161_JPEG_Q20,3.0568361282348633
JPEG,teddybear,20,frame000166_JPEG_Q20,3.2072906494140625
JPEG,teddybear,20,frame000171_JPEG_Q20,3.1942861080169678
JPEG,teddybear,20,frame000176_JPEG_Q20,3.215024709701538
JPEG,teddybear,20,frame000181_JPEG_Q20,3.396141529083252
JPEG,teddybear,20,frame000196_JPEG_Q20,3.1690757274627686
JPEG,teddybear,20,frame000201_JPEG_Q20,3.2119011878967285
JPEG,teddybear,10,frame000026_JPEG_Q10,3.066239833831787
JPEG,teddybear,10,frame000031_JPEG_Q10,3.1387767791748047
JPEG,teddybear,10,frame000036_JPEG_Q10,3.0665199756622314
JPEG,teddybear,10,frame000041_JPEG_Q10,2.9539544582366943
JPEG,teddybear,10,frame000051_JPEG_Q10,3.398348093032837
JPEG,teddybear,10,frame000061_JPEG_Q10,3.3084468841552734
JPEG,teddybear,10,frame000091_JPEG_Q10,3.3624439239501953
JPEG,teddybear,10,frame000096_JPEG_Q10,3.164104700088501
JPEG,teddybear,10,frame000101_JPEG_Q10,3.2321243286132812
JPEG,teddybear,10,frame000106_JPEG_Q10,3.1370348930358887
JPEG,teddybear,10,frame000111_JPEG_Q10,3.0736944675445557
JPEG,teddybear,10,frame000116_JPEG_Q10,3.1631088256835938
JPEG,teddybear,10,frame000121_JPEG_Q10,3.069293975830078
JPEG,teddybear,10,frame000126_JPEG_Q10,3.19659161567688
JPEG,teddybear,10,frame000141_JPEG_Q10,3.3884057998657227
JPEG,teddybear,10,frame000161_JPEG_Q10,3.0795907974243164
JPEG,teddybear,10,frame000166_JPEG_Q10,3.3577544689178467
JPEG,teddybear,10,frame000171_JPEG_Q10,3.2298951148986816
JPEG,teddybear,10,frame000176_JPEG_Q10,3.430434226989746
JPEG,teddybear,10,frame000181_JPEG_Q10,3.3494985103607178
JPEG,teddybear,10,frame000186_JPEG_Q10,3.2359302043914795
JPEG,teddybear,10,frame000196_JPEG_Q10,3.2930257320404053
JPEG,teddybear,10,frame000201_JPEG_Q10,3.220618963241577
JPEG,vase,20,frame000001_JPEG_Q20,3.235116481781006
JPEG,vase,20,frame000006_JPEG_Q20,3.2134811878204346
JPEG,vase,20,frame000011_JPEG_Q20,3.2794618606567383
JPEG,vase,20,frame000016_JPEG_Q20,3.298738956451416
JPEG,vase,20,frame000021_JPEG_Q20,3.3230059146881104
JPEG,vase,20,frame000026_JPEG_Q20,3.4100513458251953
JPEG,vase,20,frame000031_JPEG_Q20,3.397149085998535
JPEG,vase,20,frame000036_JPEG_Q20,3.6931750774383545
JPEG,vase,20,frame000041_JPEG_Q20,3.428851366043091
JPEG,vase,20,frame000046_JPEG_Q20,3.379887104034424
JPEG,vase,20,frame000051_JPEG_Q20,3.4093124866485596
JPEG,vase,20,frame000056_JPEG_Q20,3.3444466590881348
JPEG,vase,20,frame000061_JPEG_Q20,3.3378028869628906
JPEG,vase,20,frame000066_JPEG_Q20,3.415719509124756
JPEG,vase,20,frame000071_JPEG_Q20,3.4408137798309326
JPEG,vase,20,frame000076_JPEG_Q20,3.4050140380859375
JPEG,vase,20,frame000081_JPEG_Q20,3.4593143463134766
JPEG,vase,20,frame000086_JPEG_Q20,3.4079055786132812
JPEG,vase,20,frame000091_JPEG_Q20,3.388852119445801
JPEG,vase,20,frame000096_JPEG_Q20,3.3961644172668457
JPEG,vase,20,frame000101_JPEG_Q20,3.3693225383758545
JPEG,vase,20,frame000106_JPEG_Q20,3.4116878509521484
JPEG,vase,20,frame000111_JPEG_Q20,3.396904945373535
JPEG,vase,20,frame000116_JPEG_Q20,3.4009110927581787
JPEG,vase,20,frame000121_JPEG_Q20,3.36277174949646
JPEG,vase,20,frame000126_JPEG_Q20,3.381991386413574
JPEG,vase,20,frame000131_JPEG_Q20,3.4064669609069824
JPEG,vase,20,frame000136_JPEG_Q20,3.418941020965576
JPEG,vase,20,frame000141_JPEG_Q20,3.4033358097076416
JPEG,vase,20,frame000146_JPEG_Q20,3.37408709526062
JPEG,vase,20,frame000151_JPEG_Q20,3.392155647277832
JPEG,vase,20,frame000161_JPEG_Q20,3.423906087875366
JPEG,vase,20,frame000166_JPEG_Q20,3.437037467956543
JPEG,vase,20,frame000171_JPEG_Q20,3.3943114280700684
JPEG,vase,20,frame000176_JPEG_Q20,3.3948750495910645
JPEG,vase,20,frame000181_JPEG_Q20,3.38259220123291
JPEG,vase,20,frame000186_JPEG_Q20,3.3873291015625
JPEG,vase,20,frame000191_JPEG_Q20,3.3588905334472656
JPEG,vase,20,frame000196_JPEG_Q20,3.377328634262085
JPEG,vase,20,frame000201_JPEG_Q20,3.3608148097991943
JPEG,vase,10,frame000001_JPEG_Q10,3.17942476272583
JPEG,vase,10,frame000006_JPEG_Q10,3.0363993644714355
JPEG,vase,10,frame000011_JPEG_Q10,3.274235725402832
JPEG,vase,10,frame000016_JPEG_Q10,3.0950467586517334
JPEG,vase,10,frame000021_JPEG_Q10,3.302783250808716
JPEG,vase,10,frame000026_JPEG_Q10,3.3783130645751953
JPEG,vase,10,frame000031_JPEG_Q10,3.3812384605407715
JPEG,vase,10,frame000036_JPEG_Q10,3.275308847427368
JPEG,vase,10,frame000041_JPEG_Q10,3.260472536087036
JPEG,vase,10,frame000046_JPEG_Q10,3.2669591903686523
JPEG,vase,10,frame000051_JPEG_Q10,3.2932968139648438
JPEG,vase,10,frame000056_JPEG_Q10,3.2528059482574463
JPEG,vase,10,frame000061_JPEG_Q10,3.2838387489318848
JPEG,vase,10,frame000066_JPEG_Q10,3.2442338466644287
JPEG,vase,10,frame000071_JPEG_Q10,3.3005449771881104
JPEG,vase,10,frame000076_JPEG_Q10,3.405001401901245
JPEG,vase,10,frame000081_JPEG_Q10,3.518690347671509
JPEG,vase,10,frame000086_JPEG_Q10,3.3554751873016357
JPEG,vase,10,frame000091_JPEG_Q10,3.4365639686584473
JPEG,vase,10,frame000096_JPEG_Q10,3.370504856109619
JPEG,vase,10,frame000101_JPEG_Q10,3.4008114337921143
JPEG,vase,10,frame000106_JPEG_Q10,3.3994901180267334
JPEG,vase,10,frame000111_JPEG_Q10,3.3844521045684814
JPEG,vase,10,frame000116_JPEG_Q10,3.387321710586548
JPEG,vase,10,frame000121_JPEG_Q10,3.3696131706237793
JPEG,vase,10,frame000126_JPEG_Q10,3.3790314197540283
JPEG,vase,10,frame000131_JPEG_Q10,3.400259494781494
JPEG,vase,10,frame000136_JPEG_Q10,3.4145429134368896
JPEG,vase,10,frame000141_JPEG_Q10,3.3928399085998535
JPEG,vase,10,frame000146_JPEG_Q10,3.374056577682495
JPEG,vase,10,frame000151_JPEG_Q10,3.382619857788086
JPEG,vase,10,frame000156_JPEG_Q10,3.489042043685913
JPEG,vase,10,frame000161_JPEG_Q10,3.4220921993255615
JPEG,vase,10,frame000166_JPEG_Q10,3.4092633724212646
JPEG,vase,10,frame000171_JPEG_Q10,3.227863311767578
JPEG,vase,10,frame000176_JPEG_Q10,3.255789041519165
JPEG,vase,10,frame000181_JPEG_Q10,3.206928253173828
JPEG,vase,10,frame000186_JPEG_Q10,3.278546094894409
JPEG,vase,10,frame000191_JPEG_Q10,3.246344804763794
JPEG,vase,10,frame000196_JPEG_Q10,3.3231077194213867
JPEG,vase,10,frame000201_JPEG_Q10,3.3039958477020264
